id,score
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,1.000000001
6,0.0
7,0.9946626994171007
8,0.0
9,0.0
10,0.0
11,0.8812402001266498
12,1.000000001
13,0.010714770679882914
14,0.0
15,0.0
16,0.0
17,1.000000001
18,0.0
19,0.0
20,0.9955661223458635
21,0.0
22,0.0
23,0.0
24,0.7695902450560319
25,0.0
26,0.0
27,0.0
28,1.000000001
29,0.010532243111202998
30,0.0
31,0.4335700528269748
32,1.000000001
33,0.0
34,0.8815820861054817
35,1.000000001
36,0.0
37,0.0
38,0.0
39,1.000000001
40,0.1875307621668119
41,0.0
42,0.0
43,0.8451661541275933
44,1.000000001
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.10936652399032751
51,0.0
52,0.0
53,1.000000001
54,0.6993005414423034
55,0.02723071095621762
56,0.0
57,0.052976148425949554
58,3.448275862068966e-11
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.07579994497693364
67,0.2116763223294766
68,0.0
69,0.0
70,0.0
71,0.010714770679882914
72,0.0
73,0.0
74,0.01850013520091388
75,0.0
76,0.0
77,0.0
78,1.000000001
79,0.9985430424303948
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0178691780684845
87,0.0
88,0.0
89,1.000000001
90,0.0
91,0.017596712272151132
92,0.0
93,0.0
94,0.0037910999215127507
95,0.0
96,1.000000001
97,1.000000001
98,0.0
99,0.9029210417069129
100,1.000000001
101,1.000000001
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.9277777252971072
108,0.0
109,0.0
110,0.0
111,0.0
112,0.4031090105833195
113,0.004492281231828304
114,0.05849886026496426
115,0.9739261914866048
116,0.0
117,1.000000001
118,0.0
119,0.0
120,0.9946626994171007
121,0.0
122,0.0
123,1.000000001
124,0.0
125,0.045197529335055324
126,0.0
127,0.0
128,0.0
129,0.0
130,1.000000001
131,0.0
132,0.0
133,0.4736796538213463
134,0.850808798452153
135,0.0
136,1.000000001
137,0.17489843742080655
138,0.6916083705904004
139,0.0
140,0.0
141,0.648333065683368
142,0.0
143,1.000000001
144,0.0
145,0.0
146,0.0
147,0.0
148,0.18599658632114374
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,1.000000001
155,1.000000001
156,0.04131718632176122
157,0.0
158,0.0
159,0.0
160,0.029177748870636847
161,0.0
162,1.000000001
163,0.9739261914866048
164,1.000000001
165,0.0
166,0.0
167,0.0
168,0.0
169,0.17924822094245088
170,0.0
171,0.0037910999215127507
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.42735093264470503
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.22240914372746343
192,0.0
193,0.0
194,0.6947364058600405
195,0.0
196,0.0
197,1.000000001
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,3.448275862068966e-11
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.9073028206110205
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.8653646793094188
219,0.0
220,1.000000001
221,0.0
222,0.0
223,0.9009736114591724
224,0.0
225,3.448275862068966e-11
226,0.0
227,0.0
228,1.000000001
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0037910999215127507
234,0.0
235,0.0
236,0.0
237,0.9353626291851523
238,0.006834427666588807
239,0.0
240,0.0
241,0.07096629113231653
242,0.0
243,0.0
244,0.0
245,1.000000001
246,0.0
247,0.0
248,0.0
249,0.6660793471865873
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.034210985362226366
256,0.0
257,0.0
258,0.0
259,0.9739261914866048
260,0.0
261,0.0
262,0.0
263,0.06311422132921923
264,0.0
265,0.0
266,0.0
267,0.0
268,0.1447654622872785
269,0.0
270,0.0
271,0.6382016971294151
272,0.0
273,0.0
274,0.0
275,0.5107184178592773
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.9444373874157183
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.8671371458637137
293,0.0
294,0.381174533119059
295,0.973022768557842
296,1.000000001
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.22236928164661005
305,0.0
306,1.000000001
307,0.0
308,0.0
309,0.0
310,1.000000001
311,0.0
312,0.0
313,0.0
314,0.13566224786383074
315,0.25602263070845066
316,0.0
317,1.000000001
318,0.0
319,0.5498445692914362
320,0.0
321,1.000000001
322,0.0
323,0.0
324,0.0
325,1.000000001
326,1.000000001
327,0.9157229587818223
328,0.0
329,0.3770415584500376
330,0.9955661223458635
331,0.0
332,1.000000001
333,0.0
334,0.9873363745997676
335,0.0
336,0.0
337,0.0
338,0.0
339,1.000000001
340,0.0
341,0.0
342,0.973022768557842
343,0.0
344,0.0
345,0.33559332847615847
346,0.0
347,0.0
348,1.000000001
349,0.0
350,0.06560893160186611
351,0.0
352,0.58364738438835
353,0.0
354,0.9739261914866048
355,0.0
356,1.000000001
357,0.0
358,0.0
359,0.0
360,0.9955661223458635
361,0.0
362,0.0
363,0.01850013520091388
364,0.4976532481623692
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.2978016318517143
379,0.973022768557842
380,1.000000001
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.9955661223458635
387,1.000000001
388,0.0
389,0.5590882125550727
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.017596712272151132
396,3.448275862068966e-11
397,0.0
398,0.0
399,0.07174858799625815
400,0.06401764425798198
401,0.0
402,0.0
403,0.0
404,0.0
405,1.000000001
406,1.000000001
407,0.0
408,0.0
409,0.9809738791714131
410,1.000000001
411,0.0
412,0.0
413,0.0
414,0.0
415,1.000000001
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.8717464521486522
423,0.0
424,1.000000001
425,1.000000001
426,0.0
427,0.0
428,1.000000001
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.9955661223458635
436,0.0
437,0.0
438,0.0
439,0.0
440,0.7780402451051575
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,1.0000000009655172
447,0.0
448,0.0
449,0.0178691780684845
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,1.000000001
456,1.000000001
457,0.0
458,0.0
459,0.0
460,0.0010700176245610708
461,0.0
462,0.0
463,1.000000001
464,0.0
465,0.0
466,0.0
467,0.4916301225688185
468,0.0
469,0.0
470,1.000000001
471,1.000000001
472,0.0
