id,score
0,-3.115109212000185e-06
1,6.932095624737549e-10
2,-3.118707252804591e-06
3,-3.5571303801392426e-10
4,1.0013238710255084e-07
5,1.0000002767166132
6,5.3067487317766846e-08
7,1.0000003213639936
8,-3.143577369230411e-06
9,4.0027495039389944e-08
10,4.232458575893514e-08
11,1.0000001611849458
12,1.0000001172211843
13,3.41893055788445e-08
14,1.7878603295745482e-09
15,4.292706523545207e-08
16,-3.0778846830535954e-06
17,1.0000002373527985
18,0.0
19,4.730983681472113e-08
20,1.000000343129788
21,1.3445591141472591e-08
22,6.687933866287076e-09
23,3.3105027473626803e-09
24,1.000000188707749
25,7.719840970082366e-09
26,4.9357644857933555e-09
27,-3.086132721097807e-06
28,1.0000002041196934
29,9.971253668908857e-08
30,8.483743485498038e-10
31,1.0000001180518714
32,1.0000004116730563
33,2.416107502247369e-08
34,1.00000019939553
35,1.0000001961173695
36,-3.76322557402414e-08
37,-3.069195972644969e-06
38,4.2493494865120914e-10
39,1.0000002242560595
40,1.3430238085626178e-07
41,5.7967261173128544e-08
42,1.1963110049755789e-08
43,1.000000135801972
44,1.000000199487654
45,5.230210742130564e-08
46,-3.101620923823134e-06
47,7.864883489434577e-08
48,9.972088949906705e-09
49,0.0
50,8.966972533670463e-08
51,6.492806887711416e-08
52,7.248311315126929e-08
53,1.0000002611790724
54,1.4397926014521118e-07
55,1.1018885794897325e-07
56,1.2773195639758698e-08
57,1.271662699190488e-07
58,6.214687532605947e-08
59,1.7950582207137456e-08
60,5.408219206724777e-08
61,9.252314678459631e-09
62,2.2978971003052327e-08
63,0.0
64,4.0557325543369675e-09
65,3.670095693421544e-08
66,1.313545785653156e-07
67,1.1388685166559387e-07
68,2.5740723630930746e-09
69,1.3861393092844155e-08
70,0.0
71,4.706966530228263e-08
72,3.229969779945964e-08
73,-3.1188267528747603e-06
74,5.862353406365273e-08
75,8.2710971933033e-10
76,0.0
77,5.756732189720641e-08
78,1.0000004455083629
79,1.0000003001919802
80,1.5352859561987827e-09
81,-3.177495150514154e-06
82,-3.0538544166613315e-06
83,3.039504527280468e-08
84,2.3356809458813955e-08
85,6.321722130935024e-09
86,0.0
87,5.106974284890229e-08
88,5.698739333791638e-08
89,1.0000002656691152
90,-3.686437132986308e-08
91,8.819846129437058e-08
92,-3.129583647686716e-06
93,0.0
94,5.629495872303286e-08
95,-3.2297464347972446e-06
96,1.0000001613725764
97,1.0000002676853446
98,1.39766940589461e-08
99,1.0000002246009505
100,1.0000001688634754
101,1.0000001549199522
102,-3.093887401820855e-06
103,5.7833458702133595e-08
104,4.1339859659060226e-08
105,5.589021098352523e-08
106,1.0538692754231719e-07
107,1.0000004110150296
108,1.1734734265412876e-09
109,-3.0723634617207695e-06
110,1.2674524041625769e-09
111,-2.789298972860153e-06
112,1.0000001889471097
113,6.858031258670915e-08
114,8.400899505050863e-08
115,1.0000004116742418
116,0.0
117,1.000000187956772
118,2.2741997458708342e-08
119,2.059616823261013e-09
120,1.0000001771538307
121,-3.092354235934358e-06
122,4.611803792266867e-08
123,1.0000002967758939
124,4.6360859908873915e-10
125,9.875925369025272e-08
126,2.8233803189976267e-09
127,3.060684505862773e-09
128,9.928125466562392e-10
129,0.0
130,1.0000001725280332
131,3.330041717700037e-09
132,0.0
133,1.0000001642105578
134,1.0000001398180742
135,4.330591492471418e-08
136,1.000000227475039
137,1.0568747248046508e-07
138,1.000000145217318
139,0.0
140,-3.12284466871477e-06
141,1.52948019039761e-07
142,-3.115109212000185e-06
143,1.0000002725313197
144,-3.115109212000185e-06
145,2.2993934849078645e-09
146,1.8460014559162585e-08
147,2.5415069749800924e-09
148,-1.0826483395763478e-07
149,1.994666783919191e-08
150,-3.278008038026818e-06
151,-3.175885101311519e-06
152,5.9619574546001925e-09
153,5.0587800734132394e-08
154,1.0000005041063535
155,1.0000003424641943
156,9.543896014672617e-08
157,1.0777406553656857e-08
158,5.09247250403765e-08
159,4.559873687104975e-09
160,1.0089527137634845e-07
161,2.529601619408298e-08
162,1.0000002742614587
163,1.0000002747387733
164,1.0000001871070334
165,4.471076692270255e-08
166,7.179320561612512e-08
167,1.156304604763421e-10
168,0.0
169,3.1584696675962934e-08
170,0.0
171,5.5992423329588264e-08
172,0.0
